Notice Date,Effective,Received,Company,City,No. of Employees,Layoff/Closure
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,10/03/2014,,1  1  / 0  6  / 2  0  14,,1  0  / 0  8  / 2  0  14,,"Alberts on' s , LLC",,Hawthorne,,78,,Clos ure Perm anent,,
,,,,,,,,,,,,,,,,
,,10/03/2014,,1  2  / 3  1  / 2  0  14,,1  0  / 0  8  / 2  0  14,,Atrium  Corporation,,O ntario,,131,,Clos ure Perm anent,,
,,,,,,,,,,,,,,,,
,,09/29/2014,,1  1  / 2  8  / 2  0  14,,1  0  / 0  9  / 2  0  14,,"Allergan, Inc .",,Carls bad,,40,,Layof f  Perm anent,,
,,,,,,,,,,,,,,,,
,,09/29/2014,,1  1  / 2  8  / 2  0  14,,1  0  / 1  3  / 2  0  14,,"Allergan, Inc .",,Irvine,,371,,Layof f  Perm anent,,
,,,,,,,,,,,,,,,,
,,09/15/2014,,1  1  / 3  0  / 2  0  14,,1  0  / 1  4  / 2  0  14,,"Nor-Cal Beverage Co, Inc .",,Loom is,,118,,Layof f  Perm anent,,
,,,,,,,,,,,,,,,,
,,09/15/2014,,1  1  / 3  0  / 2  0  14,,1  0  / 1  4  / 2  0  14,,"Nor-Cal Beverage Co., Inc ./G o Girl",,W es t Sac ram ento,,10,,Layof f  Perm anent,,
,,,,,,,,,,,,,,,,
,,09/28/2014,,1  1  / 2  8  / 2  0  14,,1  0  / 1  4  / 2  0  14,,T atitlek  Corporation,,T wentynine Palm s,,125,,Layof f  Perm anent,,
,,,,,,,,,,,,,,,,
,,09/29/2014,,1  1  / 2  8  / 2  0  14,,1  0  / 1  4  / 2  0  14,,"Allergan, Inc .",,G oleta,,134,,Clos ure Perm anent,,
,,,,,,,,,,,,,,,,
,,09/29/2014,,1  1  / 2  9  / 2  0  14,,1  0  / 1  4  / 2  0  14,,Super Glue/Pac er T ec hnology,,Ranc ho,,65,,Layof f  Perm anent,,
,,,,,,,,,,,,,,,,
,,09/23/2014,,1  1  / 3  0  / 2  0  14,,1  0  / 1  6  / 2  0  14,,"Km art, Store #3276",,San Leandro,,102,,Clos ure Perm anent,,
,,,,,,,,,,,,,,,,
,,09/23/2014,,1  1  / 3  0  / 2  0  14,,1  0  / 1  6  / 2  0  14,,"Km art, Store #4281",,Covina,,92,,Clos ure Perm anent,,
,,,,,,,,,,,,,,,,
,,09/25/2014,,1  0  / 2  5  / 2  0  14,,1  0  / 1  6  / 2  0  14,,T ri Counties  Bank,,Redding,,34,,Layof f  Perm anent,,
,,,,,,,,,,,,,,,,
,,09/25/2014,,1  0  / 2  5  / 2  0  14,,1  0  / 1  6  / 2  0  14,,T ri Counties  Bank,,Redding,,40,,Layof f  Perm anent,,
,,,,,,,,,,,,,,,,
,,10/01/2014,,1  2  / 3  1  / 2  0  14,,1  0  / 1  6  / 2  0  14,,Prom etheus  Real Es tate Group,,Hayward,,5,,Layof f  Perm anent,,
,,,,,,,,,,,,,,,,
,,10/01/2014,,1  2  / 3  1  / 2  0  14,,1  0  / 1  6  / 2  0  14,,Prom etheus  Real Es tate Group,,Los  Gatos,,8,,Layof f  Perm anent,,
,,,,,,,,,,,,,,,,
,,10/01/2014,,1  2  / 3  1  / 2  0  14,,1  0  / 1  6  / 2  0  14,,Prom etheus  Real Es tate Group,,Mountain View,,9,,Layof f  Perm anent,,
,,,,,,,,,,,,,,,,
,,10/01/2014,,1  2  / 3  1  / 2  0  14,,1  0  / 1  6  / 2  0  14,,Prom etheus  Real Es tate Group,,San Mateo,,9,,Layof f  Perm anent,,
,,,,,,,,,,,,,,,,
,,10/01/2014,,1  2  / 3  1  / 2  0  14,,1  0  / 2  0  / 2  0  14,,Prom etheus  Real Es tate Group,,San J os e,,6,,Layof f  Perm anent,,
,,,,,,,,,,,,,,,,
,,10/01/2014,,1  2  / 3  1  / 2  0  14,,1  0  / 2  0  / 2  0  14,,Prom etheus  Real Es tate Group,,Santa Clara,,9,,Layof f  Perm anent,,
,,,,,,,,,,,,,,,,
,,10/10/2014,,1  2  / 1  2  / 2  0  14,,1  0  / 2  0  / 2  0  14,,Boeing Com pany,,El Segundo,,34,,Layof f  Unk nown at this  tim e,,
,,,,,,,,,,,,,,,,
,,10/10/2014,,1  2  / 1  2  / 2  0  14,,1  0  / 2  0  / 2  0  14,,Boeing Com pany,,Huntington Beac h,,61,,Layof f  Unk nown at this  tim e,,
,,,,,,,,,,,,,,,,
,,10/10/2014,,1  2  / 1  2  / 2  0  14,,1  0  / 2  0  / 2  0  14,,Boeing Com pany,,Long Beac h,,44,,Layof f  Unk nown at this  tim e,,
,,,,,,,,,,,,,,,,
,,10/16/2014,,1  0  / 1  7  / 2  0  14,,1  0  / 2  0  / 2  0  14,,Chuk c hans i Gold Res ort & Cas ino,,Coars egold,,1034,,Clos ure T em porary,,
,,,,,,,,,,,,,,,,
,,10/01/2014,,1  2  / 3  1  / 2  0  14,,1  0  / 2  1  / 2  0  14,,Prom etheus  Real Es tate Group,,Dublin,,7,,Layof f  Perm anent,,
,,,,,,,,,,,,,,,,
,,10/01/2014,,1  2  / 3  1  / 2  0  14,,1  0  / 2  1  / 2  0  14,,Prom etheus  Real Es tate Group,,Frem ont,,6,,Layof f  Perm anent,,
,,,,,,,,,,,,,,,,
,,10/01/2014,,1  2  / 3  1  / 2  0  14,,1  0  / 2  1  / 2  0  14,,Prom etheus  Real Es tate Group,,Pleas anton,,5,,Layof f  Perm anent,,
,,,,,,,,,,,,,,,,
,,10/01/2014,,1  2  / 3  1  / 2  0  14,,1  0  / 2  1  / 2  0  14,,Prom etheus  Real Es tate Group,,Sac ram ento,,6,,Layof f  Perm anent,,
,,,,,,,,,,,,,,,,
,,10/01/2014,,1  2  / 3  1  / 2  0  14,,1  0  / 2  1  / 2  0  14,,Prom etheus  Real Es tate Group,,San J os e,,6,,Layof f  Perm anent,,
,,,,,,,,,,,,,,,,
,,10/01/2014,,1  2  / 3  1  / 2  0  14,,1  0  / 2  1  / 2  0  14,,Prom etheus  Real Es tate Group,,San J os e,,7,,Layof f  Perm anent,,
,,,,,,,,,,,,,,,,
,,10/01/2014,,1  2  / 3  1  / 2  0  14,,1  0  / 2  1  / 2  0  14,,Prom etheus  Real Es tate Group,,San J os e,,10,,Layof f  Perm anent,,
,,,,,,,,,,,,,,,,
,,10/03/2014,,1  2  / 1  9  / 2  0  14,,1  0  / 2  2  / 2  0  14,,City National Bank,,Cos ta Mes a,,2,,Clos ure Perm anent,,
,,,,,,,,,,,,,,,,
,,10/08/2014,,1  2  / 0  7  / 2  0  14,,1  0  / 2  2  / 2  0  14,,Bank  of  Am eric a,,Canoga Park,,57,,Layof f  Perm anent,,
,,,,,,,,,,,,,,,,
,,10/14/2014,,1  0  / 1  6  / 2  0  14,,1  0  / 2  2  / 2  0  14,,Harrold Ford,,Sac ram ento,,120,,Layof f  Unk nown at this  tim e,,
,,,,,,,,,,,,,,,,
,,10/15/2014,,1  2  / 1  5  / 2  0  14,,1  0  / 2  2  / 2  0  14,,Albertelli Law,,Chats worth,,66,,Layof f  Perm anent,,
,,,,,,,,,,,,,,,,
,,10/15/2014,,1  2  / 1  6  / 2  0  14,,1  0  / 2  2  / 2  0  14,,Volc ano Corporation,,Ranc ho Cordova,,170,,Layof f  Perm anent,,
,,,,,,,,,,,,,,,,
,,10/15/2014,,1  2  / 1  9  / 2  0  14,,1  0  / 2  2  / 2  0  14,,T he Ac tive Network,,San Diego,,65,,Layof f  Perm anent,,
,,,,,,,,,,,,,,,,
,,10/10/2014,,0  9  / 0  9  / 2  0  14,,1  0  / 2  3  / 2  0  14,,BAE Sys tem s,,San Franc is c o,,201,,Layof f  T em porary,,
,,,,,,,,,,,,,,,,
,,10/15/2014,,1  1  / 2  6  / 2  0  14,,1  0  / 2  7  / 2  0  14,,Bon Appetit Managem ent Com pany,,Santa Clara,,97,,Clos ure Perm anent,,
,,,,,,,,,,,,,,,,
,,10/17/2014,,1  2  / 3  1  / 2  0  14,,1  0  / 2  7  / 2  0  14,,Am eric an Medic al Res pons e W es t,,Modes to,,211,,Layof f  Perm anent,,
,,,,,,,,,,,,,,,,
,,10/17/2014,,1  2  / 1  9  / 2  0  14,,1  0  / 2  8  / 2  0  14,,T HINK T ogether,,Santa Ana,,77,,Layof f  Perm anent,,
,,,,,,,,,,,,,,,,
,,10/20/2014,,1  2  / 1  9  / 2  0  14,,1  0  / 2  8  / 2  0  14,,W alt Dis ney Pic tures,,Burbank,,61,,Layof f  Perm anent,,
,,,,,,,,,,,,,,,,
,,10/21/2014,,1  2  / 2  0  / 2  0  14,,1  0  / 2  8  / 2  0  14,,Fallbrook  Hos pital,,Fallbrook,,269,,Layof f  Perm anent,,
,,,,,,,,,,,,,,,,
,,10/21/2014,,1  2  / 2  0  / 2  0  14,,1  0  / 2  8  / 2  0  14,,Fallbrook  Hos pital Sk illed Nurs ing,,Fallbrook,,96,,Layof f  Perm anent,,
,,,,,,,,,,,,,,,,
,,10/21/2014,,1  2  / 2  2  / 2  0  14,,1  0  / 2  8  / 2  0  14,,Hac ienda Hotel,,El Segundo,,28,,Clos ure T em porary,,
,,,,,,,,,,,,,,,,
,,10/22/2014,,1  2  / 2  2  / 2  0  14,,1  0  / 2  8  / 2  0  14,,"Am gen, Inc .",,Newbury Park,,349,,Layof f  Perm anent,,
,,,,,,,,,,,,,,,,
,,10/15/2014,,0  1  / 1  1  / 2  0  15,,1  0  / 2  9  / 2  0  14,,Km art,,El Centro,,75,,Clos ure Perm anent,,
,,,,,,,,,,,,,,,,
,,10/22/2014,,1  0  / 2  4  / 2  0  14,,1  0  / 2  9  / 2  0  14,,"Carbine, LLC",,Alis o Viej o,,60,,Layof f  Unk nown at this  tim e,,
,,,,,,,,,,,,,,,,
,,10/23/2014,,0  1  / 1  6  / 2  0  15,,1  0  / 2  9  / 2  0  14,,XO  Group Inc .,,Redding,,113,,Clos ure Perm anent,,
,,,,,,,,,,,,,,,,
,,10/23/2014,,1  2  / 2  3  / 2  0  14,,1  0  / 2  9  / 2  0  14,,Supertex LLC/Mic roc hip T ec hnology,,San J os e,,83,,Layof f  Perm anent,,
,,,,,,,,,,,,,,,,
,,10/24/2014,,1  2  / 2  3  / 2  0  14,,1  0  / 2  9  / 2  0  14,,"Hartm an Studios , Inc .",,Ric hm ond,,219,,Layof f  Perm anent,,
,,,,,,,,,,,,,,,,
,,10/24/2014,,1  2  / 3  1  / 2  0  14,,1  0  / 2  9  / 2  0  14,,Firs t Student,,Upland,,156,,Clos ure Perm anent,,
,,,,,,,,,,,,,,,,
,,10/24/2014,,0  1  / 0  2  / 2  0  15,,1  0  / 3  0  / 2  0  14,,HG ST,,San J os e,,26,,Layof f  Perm anent,,
,,,,,,,,,,,,,,,,
,,10/24/2014,,0  1  / 0  2  / 2  0  15,,1  0  / 3  0  / 2  0  14,,HG ST,,San J os e,,47,,Layof f  Perm anent,,
,,,,,,,,,,,,,,,,
,,10/24/2014,,1  2  / 2  9  / 2  0  14,,1  0  / 3  0  / 2  0  14,,"LMC Servic es , Inc .",,G lendale,,93,,Clos ure Perm anent,,
,,,,,,,,,,,,,,,,
,,10/28/2014,,1  0  / 2  9  / 2  0  14,,1  0  / 3  0  / 2  0  14,,"Advanc ed Mic ro Devic es , Inc .",,Sunnyvale,,57,,Layof f  Unk nown at this  tim e,,
,,,,,,,,,,,,,,,,
,,10/28/2014,,1  2  / 2  6  / 2  0  14,,1  0  / 3  0  / 2  0  14,,Verizon Calif ornia Inc .,,Vic torville,,58,,Clos ure Perm anent,,
,,,,,,,,,,,,,,,,
,,10/29/2014,,1  2  / 2  8  / 2  0  14,,1  0  / 3  1  / 2  0  14,,Mic ros of t and Nok ia Inc .,,San Diego,,154,,Layof f  Perm anent,,
,,,,,,,,,,,,,,,,
,,10/29/2014,,1  2  / 2  8  / 2  0  14,,1  1  / 0  4  / 2  0  14,,Mic ros of t and Nok ia Inc .,,Mountain View,,8,,Layof f  Perm anent,,
,,,,,,,,,,,,,,,,
,,10/15/2014,,1  2  / 1  9  / 2  0  14,,1  1  / 0  6  / 2  0  14,,O lam  Spic es  & Vegetables,,Modes to,,242,,Layof f  Perm anent,,
,,,,,,,,,,,,,,,,
,,10/22/2014,,1  2  / 2  2  / 2  0  14,,1  1  / 0  6  / 2  0  14,,Fallbrook  Hom e Health and Hos pic e,,Fallbrook,,37,,Clos ure Perm anent,,
,,,,,,,,,,,,,,,,
,,10/24/2014,,0  1  / 0  2  / 2  0  15,,1  1  / 0  6  / 2  0  14,,HG ST,,San J os e,,3,,Layof f  Perm anent,,
,,,,,,,,,,,,,,,,
,,10/27/2014,,0  1  / 0  5  / 2  0  15,,1  1  / 0  6  / 2  0  14,,Sutter Am ador Hos pital,,J ac k s on,,1,,Layof f  Perm anent,,
,,,,,,,,,,,,,,,,
,,10/29/2014,,1  2  / 2  8  / 2  0  14,,1  1  / 0  6  / 2  0  14,,Mic ros of t and Nok ia Inc .,,Sunnyvale,,13,,Layof f  Perm anent,,
,,,,,,,,,,,,,,,,
,,10/30/2014,,1  2  / 2  8  / 2  0  14,,1  1  / 0  6  / 2  0  14,,G hirardelli Choc olate Manuf ac tory,,San Franc is c o,,84,,Clos ure T em porary,,
,,,,,,,,,,,,,,,,
,,10/29/2014,,1  2  / 3  1  / 2  0  14,,1  1  / 1  2  / 2  0  14,,"MV T rans portation, Inc .",,Redwood City,,123,,Layof f  Perm anent,,
,,,,,,,,,,,,,,,,
,,10/31/2014,,0  1  / 0  2  / 2  0  15,,1  1  / 1  2  / 2  0  14,,"Ac tavis , Inc .",,Corona,,200,,Layof f  Perm anent,,
,,,,,,,,,,,,,,,,
,,10/31/2014,,0  1  / 0  5  / 2  0  15,,1  1  / 1  2  / 2  0  14,,Cham inade Res ort & Spa,,Santa Cruz,,180,,Layof f  T em porary,,
,,,,,,,,,,,,,,,,
,,11/04/2014,,0  1  / 0  5  / 2  0  15,,1  1  / 1  2  / 2  0  14,,Laureate Educ ation Inc,,Los  Angeles,,105,,Layof f  Perm anent,,
,,,,,,,,,,,,,,,,
,,11/12/2014,,1  2  / 2  2  / 2  0  14,,1  1  / 1  2  / 2  0  14,,Aim bridge Em ployee Servic e Corp,,El Segundo,,13,,Clos ure T em porary,,
,,,,,,,,,,,,,,,,
,,10/30/2014,,1  2  / 3  1  / 2  0  14,,1  1  / 1  4  / 2  0  14,,As s oc iated T hird Party Adm inis trators,,El Monte,,85,,Clos ure Perm anent,,
,,,,,,,,,,,,,,,,
,,10/31/2014,,0  1  / 0  1  / 2  0  15,,1  1  / 1  4  / 2  0  14,,Boeing Co,,Huntington Beac h,,64,,Layof f  Unk nown at this  tim e,,
,,,,,,,,,,,,,,,,
,,11/05/2014,,0  1  / 0  5  / 2  0  15,,1  1  / 1  4  / 2  0  14,,"Sim m ons  Manuf ac turing Com pany,",,Com pton,,94,,Clos ure Perm anent,,
,,,,,,,,,,,,,,,,
,,11/06/2014,,1  1  / 0  5  / 2  0  14,,1  1  / 1  4  / 2  0  14,,Living Soc ial,,T orranc e,,79,,Clos ure Perm anent,,
,,,,,,,,,,,,,,,,
,,10/31/2014,,0  1  / 0  1  / 2  0  15,,1  1  / 1  7  / 2  0  14,,Boeing Com pany,,El Segundo,,64,,Layof f  Unk nown at this  tim e,,
,,,,,,,,,,,,,,,,
,,10/31/2014,,0  1  / 0  1  / 2  0  15,,1  1  / 1  7  / 2  0  14,,Boeing Com pany,,Long Beac h,,93,,Layof f  Unk nown at this  tim e,,
,,,,,,,,,,,,,,,,
,,10/31/2014,,0  1  / 0  1  / 2  0  15,,1  1  / 1  7  / 2  0  14,,SoCAL,,San Gabriel,,45,,Clos ure Perm anent,,
,,,,,,,,,,,,,,,,
,,11/04/2014,,0  1  / 1  0  / 2  0  15,,1  1  / 2  0  / 2  0  14,,W arner Bros  - Shed Media USA,,Los  Angeles,,1,,Layof f  Perm anent,,
,,,,,,,,,,,,,,,,
,,11/04/2014,,0  1  / 1  0  / 2  0  15,,1  1  / 2  0  / 2  0  14,,W arner Bros . Burbank  T elevis ion,,Burbank,,6,,Layof f  Perm anent,,
,,,,,,,,,,,,,,,,
,,11/04/2014,,0  1  / 1  0  / 2  0  15,,1  1  / 2  0  / 2  0  14,,W arner Bros . Cons um er Produc ts,,Burbank,,4,,Layof f  Perm anent,,
,,,,,,,,,,,,,,,,
,,11/04/2014,,0  1  / 1  0  / 2  0  15,,1  1  / 2  0  / 2  0  14,,W arner Bros . Dis tributing,,Burbank,,17,,Layof f  Perm anent,,
,,,,,,,,,,,,,,,,
,,11/04/2014,,0  1  / 1  0  / 2  0  15,,1  1  / 2  0  / 2  0  14,,W arner Bros . Dis tributing,,Enc ino,,4,,Layof f  Perm anent,,
,,,,,,,,,,,,,,,,
,,11/04/2014,,0  1  / 1  0  / 2  0  15,,1  1  / 2  0  / 2  0  14,,W arner Bros . Entertainm ent,,Burbank,,13,,Layof f  Perm anent,,
,,,,,,,,,,,,,,,,
,,11/04/2014,,0  1  / 1  0  / 2  0  15,,1  1  / 2  0  / 2  0  14,,W arner Bros . Hom e Entertainm ent,,Burbank,,46,,Layof f  Perm anent,,
,,,,,,,,,,,,,,,,
,,11/04/2014,,0  1  / 1  0  / 2  0  15,,1  1  / 2  0  / 2  0  14,,W arner Bros . International T elevis ion,,Burbank,,9,,Layof f  Perm anent,,
,,,,,,,,,,,,,,,,
,,11/04/2014,,0  1  / 1  0  / 2  0  15,,1  1  / 2  0  / 2  0  14,,W arner Bros . Pic tures,,Burbank,,1,,Layof f  Perm anent,,
,,,,,,,,,,,,,,,,
,,11/04/2014,,0  1  / 1  0  / 2  0  15,,1  1  / 2  0  / 2  0  14,,W arner Bros . Studio Fac ilities,,Burbank,,24,,Layof f  Perm anent,,
,,,,,,,,,,,,,,,,
,,11/04/2014,,0  1  / 1  0  / 2  0  15,,1  1  / 2  0  / 2  0  14,,W arner Bros . T ec hnic al Operations,,Burbank,,11,,Layof f  Perm anent,,
,,,,,,,,,,,,,,,,
,,11/04/2014,,0  1  / 1  0  / 2  0  15,,1  1  / 2  0  / 2  0  14,,W arner Bros . T elevis ion,,Los  Angeles,,4,,Layof f  Perm anent,,
,,,,,,,,,,,,,,,,
,,11/04/2014,,0  1  / 1  0  / 2  0  15,,1  1  / 2  0  / 2  0  14,,W arner Bros . T heatric al Enterpris es,,Burbank,,6,,Layof f  Perm anent,,
,,,,,,,,,,,,,,,,
,,11/04/2014,,0  1  / 1  0  / 2  0  15,,1  1  / 2  0  / 2  0  14,,W arner Bros . W orldwide T elevis ion,,Burbank,,5,,Layof f  Perm anent,,
,,,,,,,,,,,,,,,,
,,11/04/2014,,0  1  / 1  0  / 2  0  15,,1  1  / 2  0  / 2  0  14,,W BT V Dis tribution Inc,,Burbank,,1,,Layof f  Perm anent,,
,,,,,,,,,,,,,,,,
,,11/06/2014,,1  1  / 0  6  / 2  0  14,,1  1  / 2  1  / 2  0  14,,"Spac e Sys tem s /Loral, LLC (""SSL"")",,Palo Alto,,57,,Layof f  Perm anent,,
,,,,,,,,,,,,,,,,
,,11/13/2014,,0  1  / 0  7  / 2  0  15,,1  1  / 2  1  / 2  0  14,,IT T  Canon LLC,,Santa Ana,,5,,Layof f  Perm anent,,
,,,,,,,,,,,,,,,,
,,11/13/2014,,1  1  / 2  1  / 2  0  14,,1  1  / 2  1  / 2  0  14,,Hewlett-Pac k ard Com pany (HP),,Palo Alto,,25,,Layof f  Perm anent,,
,,,,,,,,,,,,,,,,
,,11/14/2014,,0  1  / 1  4  / 2  0  15,,1  1  / 2  1  / 2  0  14,,HER E North Am eric a LLC,,Calabas as,,15,,Layof f  Perm anent,,
,,,,,,,,,,,,,,,,
,,11/14/2014,,0  2  / 2  8  / 2  0  15,,1  1  / 2  1  / 2  0  14,,HER E North Am eric a LLC,,Calabas as,,3,,Layof f  Perm anent,,
,,,,,,,,,,,,,,,,
,,11/19/2014,,0  2  / 1  3  / 2  0  15,,1  1  / 2  1  / 2  0  14,,Sc ienc e Applic ation International,,San Diego,,63,,Layof f  Perm anent,,
,,,,,,,,,,,,,,,,
,,10/29/2014,,0  1  / 3  0  / 2  0  15,,1  1  / 2  4  / 2  0  14,,St. J os eph Health Queen of  the Valley,,Napa,,59,,Layof f  Perm anent,,
,,,,,,,,,,,,,,,,
,,10/31/2014,,1  0  / 2  7  / 2  0  14,,1  1  / 2  4  / 2  0  14,,"Chivas  USA (""Chivas "")",,Cars on,,75,,Layof f  Perm anent,,
,,,,,,,,,,,,,,,,
,,10/31/2014,,1  2  / 0  1  / 2  0  14,,1  1  / 2  4  / 2  0  14,,Sym antec  Corporation,,Mountain View,,25,,Layof f  Perm anent,,
,,,,,,,,,,,,,,,,
,,11/03/2014,,0  1  / 0  2  / 2  0  15,,1  1  / 2  4  / 2  0  14,,"Bridgepoint Educ ation, Inc .",,San Diego,,160,,Layof f  Perm anent,,
,,,,,,,,,,,,,,,,
,,10/23/2014,,1  0  / 2  4  / 2  0  14,,1  2  / 0  2  / 2  0  14,,Hewlett-Pac k ard Com pany,,Palo Alto,,80,,Layof f  Perm anent,,
,,,,,,,,,,,,,,,,
,,11/04/2014,,0  1  / 1  0  / 2  0  15,,1  2  / 0  2  / 2  0  14,,W CI Global Bus ines s  Servic es  Inc  -,,Burbank,,12,,Layof f  Perm anent,,
,,,,,,,,,,,,,,,,
,,11/12/2014,,1  1  / 1  2  / 2  0  14,,1  2  / 0  2  / 2  0  14,,Abbott Vas c ular,,Murrieta,,8,,Layof f  Perm anent,,
,,,,,,,,,,,,,,,,
,,11/12/2014,,1  1  / 1  2  / 2  0  14,,1  2  / 0  2  / 2  0  14,,Abbott Vas c ular,,T em ec ula,,9,,Layof f  Perm anent,,
,,,,,,,,,,,,,,,,
,,11/12/2014,,1  1  / 1  2  / 2  0  14,,1  2  / 0  2  / 2  0  14,,Abbott Vas c ular,,T em ec ula,,41,,Layof f  Perm anent,,
,,,,,,,,,,,,,,,,
,,11/12/2014,,1  1  / 1  2  / 2  0  14,,1  2  / 0  2  / 2  0  14,,Abbott Vas c ular,,T em ec ula,,53,,Layof f  Perm anent,,
,,,,,,,,,,,,,,,,
,,10/23/2014,,1  0  / 2  4  / 2  0  14,,1  2  / 0  3  / 2  0  14,,Hewlett-Pac k ard Com pany,,Ros eville,,54,,Layof f  Perm anent,,
,,,,,,,,,,,,,,,,
,,10/28/2014,,1  2  / 2  9  / 2  0  14,,1  2  / 0  4  / 2  0  14,,"Advanc ed Mic ro Devic es , Inc .",,Sunnyvale,,57,,Layof f  Unk nown at this  tim e,,
,,,,,,,,,,,,,,,,
,,11/05/2014,,0  1  / 0  5  / 2  0  15,,1  2  / 0  9  / 2  0  14,,"G eneral Mills  Operations , LLC",,Lodi,,410,,Clos ure Perm anent,,
,,,,,,,,,,,,,,,,
,,11/14/2014,,0  1  / 1  5  / 2  0  15,,1  2  / 1  1  / 2  0  14,,"T rinity Sports , Inc .",,Los  Angeles,,135,,Clos ure Perm anent,,
,,,,,,,,,,,,,,,,
,,11/21/2014,,0  2  / 2  7  / 2  0  15,,1  2  / 1  1  / 2  0  14,,Valley W as te Managem ent,,W alnut Creek,,66,,Layof f  Perm anent,,
,,,,,,,,,,,,,,,,
,,11/25/2014,,0  1  / 0  1  / 2  0  15,,1  2  / 1  1  / 2  0  14,,Sym antec  Corporation - Mountain View,,Mountain View,,12,,Layof f  Perm anent,,
,,,,,,,,,,,,,,,,
,,11/21/2014,,0  1  / 2  3  / 2  0  15,,1  2  / 1  2  / 2  0  14,,Boeing Com pany,,El Segundo,,57,,Layof f  Unk nown at this  tim e,,
,,,,,,,,,,,,,,,,
,,11/21/2014,,0  1  / 2  3  / 2  0  15,,1  2  / 1  2  / 2  0  14,,Boeing Com pany,,Huntington Beac h,,29,,Layof f  Unk nown at this  tim e,,
,,,,,,,,,,,,,,,,
,,11/21/2014,,0  1  / 2  3  / 2  0  15,,1  2  / 1  2  / 2  0  14,,Boeing Com pany,,Long Beac h,,95,,Layof f  Unk nown at this  tim e,,
,,,,,,,,,,,,,,,,
,,12/05/2014,,0  2  / 0  6  / 2  0  15,,1  2  / 1  2  / 2  0  14,,Boeing Com pany,,Long Beac h,,21,,Layof f  Unk nown at this  tim e,,
,,,,,,,,,,,,,,,,
,,11/11/2014,,0  1  / 0  9  / 2  0  15,,1  2  / 1  6  / 2  0  14,,PRO VIDENC E HEALT H AND,,T orranc e,,59,,Clos ure Unk nown at this  tim e,,
,,,,,,,,,,,,,,,,
,,11/25/2014,,0  2  / 1  0  / 2  0  15,,1  2  / 1  6  / 2  0  14,,ARAMARK SPOR T S AND,,Monterey,,119,,Clos ure Perm anent,,
,,,,,,,,,,,,,,,,
,,12/04/2014,,0  2  / 0  3  / 2  0  15,,1  2  / 1  6  / 2  0  14,,CALIFOR NIA REDW O O D CO MPANY,,Korbel,,106,,Clos ure Perm anent,,
,,,,,,,,,,,,,,,,
,,11/04/2014,,1  2  / 0  5  / 2  0  14,,1  2  / 1  7  / 2  0  14,,Capitol Expres s way Ford,,San J os e,,102,,Layof f  Perm anent,,
,,,,,,,,,,,,,,,,
,,11/19/2014,,1  2  / 1  0  / 2  0  14,,1  2  / 1  7  / 2  0  14,,W is h I Ah Health & W ellnes s  Center,,Auberry,,95,,Clos ure Perm anent,,
,,,,,,,,,,,,,,,,
,,11/21/2014,,1  2  / 3  1  / 2  0  14,,1  2  / 1  7  / 2  0  14,,"Keas ter Produc ts , Inc .",,Van Nuys,,2,,Clos ure Unk nown at this  tim e,,
,,,,,,,,,,,,,,,,
,,12/02/2014,,1  2  / 0  5  / 2  0  14,,1  2  / 1  7  / 2  0  14,,NAR US,,Sunnyvale,,35,,Clos ure Perm anent,,
,,,,,,,,,,,,,,,,
,,12/04/2014,,0  2  / 0  1  / 2  0  15,,1  2  / 1  7  / 2  0  14,,MILLS-PENINSU LA HEALT H,,Burlingam e,,67,,Layof f  Perm anent,,
,,,,,,,,,,,,,,,,
,,12/05/2014,,0  2  / 0  8  / 2  0  15,,1  2  / 1  7  / 2  0  14,,"INT ELLISOU RC E, LLC",,O ntario,,312,,Clos ure Unk nown at this  tim e,,
,,,,,,,,,,,,,,,,
,,12/05/2014,,0  2  / 2  3  / 2  0  15,,1  2  / 1  7  / 2  0  14,,LA SAND IA SMP LLC/RICH ARD,,Santa Monic a,,72,,Clos ure Perm anent,,
,,,,,,,,,,,,,,,,
,,12/05/2014,,0  2  / 2  3  / 2  0  15,,1  2  / 1  7  / 2  0  14,,ZENG O  SMP LLC/RICH ARD,,Santa Monic a,,72,,Clos ure Perm anent,,
,,,,,,,,,,,,,,,,
,,12/05/2014,,1  2  / 0  3  / 2  0  14,,1  2  / 1  7  / 2  0  14,,FREEDO M CO MMUN ICAT ION S INC .,,Santa Ana,,88,,Layof f  Perm anent,,
,,,,,,,,,,,,,,,,
,,12/09/2014,,0  2  / 0  1  / 2  0  15,,1  2  / 1  7  / 2  0  14,,G ENESIS HEALT HC ARE,,Foothill Ranc h,,71,,Layof f  Perm anent,,
,,,,,,,,,,,,,,,,
,,12/09/2014,,0  2  / 0  7  / 2  0  15,,1  2  / 1  7  / 2  0  14,,"BO W HEAD  SUPPOR T  GR O UP, LLC",,Herlong,,119,,Clos ure Perm anent,,
,,,,,,,,,,,,,,,,
,,11/14/2014,,0  1  / 1  4  / 2  0  15,,1  2  / 1  8  / 2  0  14,,HER E North Am eric an LLC,,Sunnyvale,,82,,Layof f  Perm anent,,
,,,,,,,,,,,,,,,,
,,12/08/2014,,0  3  / 1  2  / 2  0  15,,1  2  / 1  8  / 2  0  14,,"T O PPAN PHO T O MASKS, INC .",,Santa Clara,,75,,Clos ure Perm anent,,
,,,,,,,,,,,,,,,,
